13.392472 	23.002932 	20.741447
13.687781 	23.234890 	20.980646
14.043203 	23.369482 	21.192688
14.423055 	23.417862 	21.371826
14.806193 	23.393883 	21.535686
15.178537 	23.298342 	21.691071
15.524433 	23.129410 	21.840029
15.826471 	22.889362 	21.981596
16.110302 	22.622740 	22.107586
16.419910 	22.384525 	22.215302
16.742922 	22.163988 	22.313057
17.073940 	21.955196 	22.405092
17.410105 	21.754725 	22.493982
17.749659 	21.560316 	22.581621
18.091389 	21.370260 	22.669687
18.434177 	21.183168 	22.759933
18.776920 	20.997622 	22.854624
19.118076 	20.811859 	22.957272
19.448959 	20.613152 	23.074463
19.730005 	20.354006 	23.215660
19.910976 	20.022326 	23.388317
19.923965 	19.648247 	23.589954
19.746803 	19.317677 	23.800087
19.435255 	19.103512 	23.999325
11.282214 	3.126322 	24.205532
11.598449 	3.333201 	24.411383
11.834280 	3.630832 	24.607494
11.982386 	3.982075 	24.792597
12.042401 	4.359732 	24.967346
12.018280 	4.729534 	25.187275
11.910757 	5.087208 	25.436539
11.718829 	5.405667 	25.700293
11.445507 	5.655113 	25.978621
11.172051 	5.562568 	26.846115
11.347530 	5.343873 	27.386986
11.485165 	5.013553 	27.796513
11.489450 	4.646968 	28.137457
11.357787 	4.307409 	28.455214
11.086008 	4.075013 	28.812580
10.733070 	4.075380 	29.188190
10.461067 	4.311149 	29.548471
10.330466 	4.653929 	29.868050
10.331747 	4.990182 	30.366198
10.375026 	5.238134 	31.077763
10.059458 	5.112951 	31.665958
9.850414 	4.889783 	32.284279
9.791815 	4.549040 	32.826859
9.812833 	4.144058 	33.130333
9.922032 	3.779693 	33.310204
10.118911 	3.455760 	33.500744
10.400507 	3.204193 	33.702148
10.751230 	3.066603 	33.910286
11.025572 	6.042583 	34.202713
11.331429 	6.230678 	34.579659
11.444244 	6.529573 	35.093170
11.181825 	6.745867 	35.659096
10.854943 	6.925881 	35.984093
10.528107 	7.124022 	36.201656
10.198699 	7.319762 	36.380917
9.866207 	7.508281 	36.554848
9.529387 	7.681458 	36.745487
9.186586 	7.800865 	37.018700
8.844570 	7.734376 	37.470467
8.538921 	7.540865 	37.879391
8.232138 	7.328930 	38.189270
7.946646 	7.085320 	38.439842
7.712852 	6.799798 	38.710339
7.760755 	6.472411 	39.259308
8.049492 	6.244414 	39.632988
8.327019 	6.011834 	39.980602
8.610144 	5.772013 	40.318298
8.918287 	5.562412 	40.591270
9.259380 	5.432955 	40.891895
9.622211 	5.504143 	41.208717
9.979855 	5.632493 	41.429924
10.333082 	5.770540 	41.635365
10.681049 	5.908319 	41.864143
8.229184 	3.306560 	42.144932
8.539362 	3.513816 	42.391762
8.751370 	3.826596 	42.612041
8.873051 	4.187008 	42.810612
8.913955 	4.566702 	42.993862
8.890546 	4.877049 	43.783398
8.658884 	5.057899 	44.600697
8.421252 	5.241726 	45.557865
8.425414 	5.082216 	46.433697
8.427206 	4.737714 	46.988251
8.304979 	4.384527 	47.327072
8.058345 	4.129722 	47.710510
7.720518 	4.131751 	48.158638
7.513562 	4.418848 	48.571468
7.472727 	4.782072 	48.912621
7.559251 	5.137718 	49.228794
7.767703 	5.429047 	49.591362
8.081675 	5.525361 	50.172279
7.938147 	5.681293 	51.487099
7.652924 	5.773186 	52.097176
7.393636 	5.508190 	52.382248
7.227457 	5.172307 	52.636742
7.144185 	4.804613 	52.869148
7.137259 	4.423048 	53.072998
7.206840 	4.049904 	53.260536
7.359142 	3.704733 	53.465096
7.604623 	3.423001 	53.693497
7.943625 	3.275987 	53.946323
6.951086 	21.938545 	54.187180
6.725301 	22.236679 	54.429424
6.452330 	22.479872 	54.721436
6.092104 	22.591324 	55.121315
5.707445 	22.544121 	55.269356
5.330121 	22.450497 	55.394531
4.959111 	22.333515 	55.510117
4.593154 	22.202311 	55.622799
4.231579 	22.061808 	55.737858
3.874213 	21.915503 	55.862022
3.521480 	21.767672 	56.009670
3.150025 	21.654610 	56.154976
2.769472 	21.573685 	56.277264
2.386294 	21.506281 	56.391094
2.002859 	21.443821 	56.503765
1.621090 	21.379450 	56.621872
1.244623 	21.303114 	56.756115
0.891754 	21.181767 	56.942696
0.759919 	20.861164 	57.271217
0.835396 	20.493315 	57.536919
0.947311 	20.132088 	57.764900
1.038182 	19.765760 	57.986240
1.055090 	19.393280 	58.227783
0.996137 	19.027798 	58.507137
0.937176 	18.665430 	58.819572
1.044309 	18.326864 	59.136738
1.388160 	18.167456 	59.367470
1.759933 	18.075533 	59.550850
2.132941 	17.992628 	59.726509
2.494303 	17.881859 	59.920143
2.795455 	17.665260 	60.159088
3.000828 	17.349693 	60.392517
3.167758 	17.012215 	60.622379
3.366889 	16.699051 	60.878040
3.694482 	16.574131 	61.178242
4.029479 	16.745575 	61.421185
4.311757 	17.000856 	61.622326
4.559481 	17.288157 	61.819748
4.774946 	17.597843 	62.046444
4.976777 	17.931255 	62.206165
5.176764 	18.266106 	62.326439
5.377619 	18.600555 	62.433750
5.580502 	18.933569 	62.536545
5.786501 	19.263830 	62.640114
5.997397 	19.589252 	62.750164
6.217092 	19.904936 	62.877159
6.458967 	20.194365 	63.055824
6.697302 	20.489586 	63.262127
6.897985 	20.810579 	63.469711
7.038950 	21.160017 	63.686974
7.079840 	21.532270 	63.917885
13.463205 	16.840347 	64.125565
13.434300 	17.227806 	64.267303
13.416712 	17.615923 	64.391037
13.405212 	18.003342 	64.511871
13.397847 	18.388788 	64.641289
13.393788 	18.767582 	64.804108
13.281664 	19.097784 	65.183937
13.020382 	19.387646 	65.340637
12.738787 	19.658653 	65.455505
12.438495 	19.909779 	65.554642
12.120318 	20.138210 	65.645241
11.784647 	20.340519 	65.730545
11.432209 	20.512539 	65.812225
11.064586 	20.649591 	65.891113
10.684313 	20.747042 	65.967545
10.296823 	20.806456 	66.042732
9.908698 	20.851889 	66.123497
9.520334 	20.885597 	66.212555
9.132578 	20.906185 	66.312889
8.746634 	20.911783 	66.430023
8.365067 	20.899599 	66.576553
7.997910 	20.864813 	66.801880
7.717834 	20.644672 	67.270912
7.465542 	20.355127 	67.458122
7.214651 	20.067192 	67.631584
6.970932 	19.787487 	67.852310
7.201844 	19.618793 	68.425781
7.475959 	19.369059 	68.702263
7.578297 	19.006811 	68.925148
7.490891 	18.634657 	69.089287
7.252559 	18.326084 	69.211411
6.967827 	18.057293 	69.312187
6.665869 	17.807411 	69.402603
6.357164 	17.565931 	69.487846
6.047459 	17.326046 	69.571091
5.741461 	17.082027 	69.654854
5.444946 	16.827740 	69.741699
5.167281 	16.554804 	69.835022
4.928602 	16.249973 	69.940201
4.772388 	15.897169 	70.061615
4.690483 	15.517202 	70.178841
4.660848 	15.129031 	70.289284
4.671661 	14.739532 	70.395439
4.715832 	14.352398 	70.499489
4.789506 	13.970060 	70.603493
4.891352 	13.594761 	70.709663
5.022531 	13.229596 	70.820763
5.187622 	12.880092 	70.940910
5.382168 	12.545310 	71.071266
5.546344 	12.191944 	71.188171
5.688296 	11.828636 	71.295143
5.818919 	11.461040 	71.397209
5.945333 	11.092149 	71.497772
6.073550 	10.724434 	71.599777
6.210352 	10.360870 	71.706604
6.365895 	10.006719 	71.823326
6.560148 	9.676219 	71.959656
6.794585 	9.371729 	72.116920
6.988272 	9.037388 	72.260193
7.145789 	8.684373 	72.396301
7.269920 	8.318836 	72.531967
7.356945 	7.944097 	72.673782
7.392762 	7.563850 	72.831528
7.396470 	7.290973 	73.125076
7.664296 	7.571671 	73.336205
7.951149 	7.831804 	73.482544
8.260084 	8.064557 	73.616470
8.596698 	8.251991 	73.752159
8.965655 	8.351099 	73.900002
9.341476 	8.282103 	74.056625
9.696931 	8.121376 	74.181030
10.041648 	7.937980 	74.287987
10.381277 	7.745537 	74.388321
10.718916 	7.550761 	74.487816
11.057193 	7.359405 	74.591797
11.399376 	7.180459 	74.708549
11.751802 	7.042480 	74.862343
12.043785 	7.216609 	75.088913
12.231573 	7.566217 	75.178596
12.407481 	7.920825 	75.244156
12.577806 	8.278308 	75.300102
12.744210 	8.637728 	75.350685
12.907330 	8.998512 	75.397881
13.067640 	9.360772 	75.442886
13.225143 	9.724117 	75.486435
13.379866 	10.088574 	75.529106
13.531706 	10.454180 	75.571373
13.680420 	10.820926 	75.613655
13.825631 	11.188839 	75.656372
13.966796 	11.557997 	75.699989
14.103218 	11.928819 	75.745110
14.233548 	12.301179 	75.792458
14.355865 	12.675571 	75.843201
14.466572 	13.052463 	75.899292
14.557900 	13.432500 	75.964760
14.614981 	13.817812 	76.046745
14.647312 	14.206831 	76.135910
14.657976 	14.596272 	76.230873
14.647395 	14.984634 	76.333778
14.615850 	15.370193 	76.448532
14.563324 	15.750406 	76.583649
14.489372 	16.118835 	76.767197
14.283621 	16.268040 	77.276207
13.911501 	16.261423 	77.573967
13.582647 	16.415121 	77.859085
18.934448 	20.127998 	78.102066
18.595798 	20.321201 	78.245407
18.249569 	20.501764 	78.359398
17.902092 	20.680019 	78.462166
17.555996 	20.860542 	78.560547
17.213581 	21.047045 	78.658882
16.878246 	21.244007 	78.761345
16.556499 	21.459080 	78.874069
16.267141 	21.709618 	79.010521
15.989919 	21.975668 	79.167099
15.692406 	22.217516 	79.326927
15.373349 	22.427296 	79.496399
15.029599 	22.586548 	79.685219
14.661735 	22.646103 	79.909767
14.315958 	22.514372 	80.164627
14.055903 	22.242254 	80.394623
13.896694 	21.897202 	80.596825
13.832368 	21.519766 	80.774696
13.849518 	21.134884 	80.931587
13.924335 	20.755604 	81.072433
14.001121 	20.377060 	81.210098
14.071372 	19.997679 	81.348930
14.133331 	19.617561 	81.492111
14.184003 	19.237032 	81.643837
14.217719 	18.856882 	81.811012
14.221267 	18.479525 	82.008499
14.194571 	18.100731 	82.219933
14.165203 	17.723392 	82.428703
14.152193 	17.350281 	82.665588
14.250141 	17.030779 	83.064262
14.561532 	16.989834 	83.791809
14.586803 	17.345329 	84.372414
14.647530 	17.720776 	84.583237
14.797702 	18.068722 	84.779030
15.072933 	18.327076 	84.971825
15.437463 	18.436651 	85.151558
15.819454 	18.439297 	85.326134
16.194471 	18.366377 	85.499153
16.551777 	18.235834 	85.680428
16.878101 	18.050575 	85.891510
17.137529 	17.791180 	86.181580
17.343647 	17.490221 	86.508186
17.519688 	17.281023 	87.256554
17.705521 	17.580429 	87.770782
17.726017 	17.952070 	88.077271
17.778498 	18.324232 	88.323502
17.907808 	18.677298 	88.557144
18.116407 	18.987949 	88.796570
18.416735 	19.207499 	89.050552
18.747305 	19.387865 	89.290520
19.049149 	19.603962 	89.546379
19.159241 	19.922466 	89.896194
